unit,category,use,translation,item,subcategory,value,date,source
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1669,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1670,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1671,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1672,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1673,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1674,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1675,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1676,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1677,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1678,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1679,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1680,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1681,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1682,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1683,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1684,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1685,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1686,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1687,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1688,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1640,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,497,1641,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1642,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1643,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,565,1644,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,1169,1645,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,1793,1646,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1647,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1648,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1649,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1650,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1651,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1652,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1653,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1654,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1655,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1656,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1657,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1658,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,0,1659,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1660,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1661,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1662,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,1305,1663,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,289,1664,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1665,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1666,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1667,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,49,1668,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1669,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1670,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1671,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1672,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1673,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1674,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1675,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1676,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1677,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1678,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,88,1679,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1680,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1681,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1682,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1683,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1684,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1685,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1686,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1687,
Pfund (lb),Fish,preserved (brined/pickled),salted cod,Bergerfisch,,,1688,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1640,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,61,1641,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1642,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1643,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,37,1644,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,8,1645,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,0,1646,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1647,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1648,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1649,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1650,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1651,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1652,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1653,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1654,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1655,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1656,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1657,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1658,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,0,1659,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1660,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1661,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1662,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,48,1663,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,64,1664,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1665,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1666,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1667,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,62.25,1668,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1669,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1670,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1671,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1672,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1673,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1674,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1675,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1676,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1677,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1678,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1679,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1680,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1681,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1682,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1683,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1684,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1685,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1686,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1687,
Stück (Piece),Fish,preserved (dried),dried salmon,Treüge Lächße,,,1688,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1640,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,19,1641,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1642,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1643,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1644,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,0,1645,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,0,1646,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1647,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1648,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1649,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1650,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1651,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1652,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1653,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1654,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1655,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1656,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1657,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1658,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1659,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1660,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1661,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1662,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1663,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1664,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1665,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1666,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1667,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1668,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1669,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1670,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1671,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1672,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1673,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1674,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1675,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1676,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1677,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1678,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1679,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1680,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1681,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1682,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1683,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1684,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1685,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1686,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1687,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1688,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1640,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,568,1641,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1642,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1643,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,15,1644,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1645,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,0,1646,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1647,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1648,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1649,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1650,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1651,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1652,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1653,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1654,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1655,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1656,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1657,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1658,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,0,1659,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1660,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1661,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1662,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1663,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1664,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1665,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1666,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1667,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,0,1668,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1669,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1670,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1671,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1672,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1673,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1674,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1675,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1676,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1677,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1678,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1679,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1680,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1681,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1682,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1683,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1684,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1685,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1686,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1687,
Stück (Piece),Fish,preserved (dried),half-smoked salmon,Treüg riemen Lachß,,,1688,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1640,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1641,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1642,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1643,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1644,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1645,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,1080,1646,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1647,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1648,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1649,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1650,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1651,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1652,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1653,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1654,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1655,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1656,
Stück (Piece),Fish,preserved (dried),dried white bream,Treüge Breßem,,,1657,
